year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2018	12621	3	939	Anderson (IN)	14	1919556	Erny, Wes	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1919556	Fr	1	0	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	939	Anderson (IN)	00	1583652	Lapham, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1583652	Sr	1	0	""	""	0	""	""	""	""	""	1	""	27:25	2	6.565	4	0.667	""	""	""	""	""	""	""	""
2018	12621	3	939	Anderson (IN)	1	1583653	Weer, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1583653	Sr	1	1	""	""	0	""	""	""	""	""	1	1	45:00	6	12.000	13	0.684	""	""	1	""	""	""	""	""
2018	12621	3	939	Anderson (IN)	20	1583661	Stout, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1583661	Sr	1	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	939	Anderson (IN)	2	1706837	Barron, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1706837	Jr	1	0	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	939	Anderson (IN)	5	1706866	Pokorski, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1706866	Jr	1	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	939	Anderson (IN)	10	1715545	Cain, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1715545	Jr	1	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	939	Anderson (IN)	12	1721598	Baker, Cory	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1721598	So	1	1	""	""	0	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	939	Anderson (IN)	18	1729099	Cerny, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1729099	So	1	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	939	Anderson (IN)	0M	1828120	Masner, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1828120	So	1	0	""	""	0	""	""	""	""	""	1	""	2:39	0	0.000	""	""	""	""	""	""	""	""	""	""
2018	12621	3	939	Anderson (IN)	0	1828121	Mrzlak, Adam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1828121	So	1	0	""	""	0	""	""	""	""	""	1	""	14:56	1	6.027	2	0.667	""	""	""	""	""	""	""	""
2018	12621	3	939	Anderson (IN)	7	1828125	Keller, Noah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1828125	So	1	0	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	939	Anderson (IN)	8	1828126	Williams, Race	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1828126	So	1	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	939	Anderson (IN)	9	1828127	Thorpe, Derek	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1828127	So	1	0	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	939	Anderson (IN)	21	1828139	Kellman, Paul	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1828139	So	1	0	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	939	Anderson (IN)	26	1828140	Martinez, Francisco	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1828140	So	1	0	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	939	Anderson (IN)	35	1828153	Crowell, Braden	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1828153	So	1	0	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	939	Anderson (IN)	11	1838771	Martin, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1838771	Fr	1	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	939	Anderson (IN)	30	1838773	Lovejoy, Jonathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1838773	Fr	1	0	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	939	Anderson (IN)	33	1919344	Gayler, Malik	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1919344	Fr	1	0	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	939	Anderson (IN)	27	1919545	Piotrowski, Thomas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1919545	Fr	1	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	939	Anderson (IN)	26	1919546	Sonnefeldt, Drew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1919546	Fr	1	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	939	Anderson (IN)	22	1919553	Bourassa, Eli	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1919553	Fr	1	0	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	939	Anderson (IN)	19	1919555	Andrew, Kenzith	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12621&stats_player_seq=1919555	Fr	1	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
